contestant,sport,record,matchup,away_team,home_team,pick_type,pick_text,team,line,units_wagered
kingjs3807,College Football,194-158-9,Kentucky @ Vanderbilt,Kentucky,Vanderbilt,Spread (ATS),VAN -9.5,VAN,-9.5,+500
kingjs3807,College Football,194-158-9,TCU @ Houston,TCU,Houston,Spread (ATS),HOU -1.0,HOU,-1.0,+500
OGScotty,College Football,152-120-4,Central Michigan @ Kent State,Central Michigan,Kent State,Spread (ATS),KENT +8.5,KENT,+8.5,+500
sdkrules,College Football,317-271-11,Miami (OH) @ Buffalo,Miami (OH),Buffalo,Spread (ATS),M-OH -1.5,M-OH,-1.5,+500
sdkrules,College Football,317-271-11,Central Michigan @ Kent State,Central Michigan,Kent State,Spread (ATS),KENT +9.0,KENT,+9.0,+500
tvigilante2020,College Football,213-177-7,Miami (OH) @ Buffalo,Miami (OH),Buffalo,Spread (ATS),M-OH -2.5,M-OH,-2.5,+500
tvigilante2020,College Football,213-177-7,Miami (OH) @ Buffalo,Miami (OH),Buffalo,Total (Over),Over 39.0,Over,39.0,+500
tvigilante2020,College Football,213-177-7,Central Michigan @ Kent State,Central Michigan,Kent State,Spread (ATS),KENT +9.0,KENT,+9.0,+500
tvigilante2020,College Football,213-177-7,Central Michigan @ Kent State,Central Michigan,Kent State,Total (Under),Under 50.5,Under,50.5,+500
jcf182,College Football,291-248-6,Ohio State @ Michigan,Ohio State,Michigan,Total (Over),Over 47.5,Over,47.5,+500
HammerDawg72,College Football,76-49-3,Charlotte @ Georgia,Charlotte,Georgia,Spread (ATS),CHAR +44.0,CHAR,+44.0,+500
vegasWA,College Football,262-222-12,Central Michigan @ Kent State,Central Michigan,Kent State,Spread (ATS),KENT +8.5,KENT,+8.5,+500
vegasWA,College Football,262-222-12,Miami (OH) @ Buffalo,Miami (OH),Buffalo,Spread (ATS),M-OH -1.5,M-OH,-1.5,+500
Alfiekutya,College Football,653-578-14,Central Michigan @ Kent State,Central Michigan,Kent State,Spread (ATS),KENT +9.5,KENT,+9.5,+500
Alfiekutya,College Football,653-578-14,Central Michigan @ Kent State,Central Michigan,Kent State,Total (Over),Over 48.5,Over,48.5,+500
Alfiekutya,College Football,653-578-14,Miami (OH) @ Buffalo,Miami (OH),Buffalo,Spread (ATS),M-OH -1.5,M-OH,-1.5,+500
Alfiekutya,College Football,653-578-14,Miami (OH) @ Buffalo,Miami (OH),Buffalo,Total (Under),Under 39.0,Under,39.0,+500
alayne25,College Football,71-49-0,Miami (OH) @ Buffalo,Miami (OH),Buffalo,Spread (ATS),BUFF -2.0,BUFF,-2.0,+500
alayne25,College Football,71-49-0,Miami (OH) @ Buffalo,Miami (OH),Buffalo,Total (Over),Over 39.5,Over,39.5,+500
alayne25,College Football,71-49-0,Central Michigan @ Kent State,Central Michigan,Kent State,Total (Over),Over 47.0,Over,47.0,+500
NoLimit_Rich,College Football,299-264-9,Central Michigan @ Kent State,Central Michigan,Kent State,Total (Over),Over 49.5,Over,49.5,+500
skunty4,College Basketball,231-156-3,Loyola (MD) @ Duquesne,Loyola (MD),Duquesne,Spread (ATS),DUQ -13.0,DUQ,-13.0,+500
skunty4,College Basketball,231-156-3,Tennessee Tech @ USC Upstate,Tennessee Tech,USC Upstate,Spread (ATS),TNTC +2.5,TNTC,+2.5,+500
skunty4,College Basketball,231-156-3,Bryant @ Virginia Tech,Bryant,Virginia Tech,Total (Over),Over 148.0,Over,148.0,+500
skunty4,College Basketball,231-156-3,Bethune-Cookman @ Ohio,Bethune-Cookman,Ohio,Total (Under),Under 159.5,Under,159.5,+500
skunty4,College Basketball,231-156-3,Mount St. Mary's @ Maryland,Mount St. Mary's,Maryland,Total (Over),Over 139.5,Over,139.5,+500
skunty4,College Basketball,231-156-3,Louisiana Tech @ Indiana St.,Louisiana Tech,Indiana St.,Total (Over),Over 144.5,Over,144.5,+500
skunty4,College Basketball,231-156-3,UMBC @ GW,UMBC,GW,Total (Under),Under 164.0,Under,164.0,+500
skunty4,College Basketball,231-156-3,Howard @ Stetson,Howard,Stetson,Total (Under),Under 150.0,Under,150.0,+500
skunty4,College Basketball,231-156-3,FGCU @ Samford,FGCU,Samford,Spread (ATS),SAM -2.5,SAM,-2.5,+500
skunty4,College Basketball,231-156-3,Youngstown St. @ Toledo,Youngstown St.,Toledo,Total (Over),Over 161.5,Over,161.5,+500
skunty4,College Basketball,231-156-3,Valparaiso @ Cleveland St.,Valparaiso,Cleveland St.,Total (Over),Over 156.5,Over,156.5,+500
skunty4,College Basketball,231-156-3,Chattanooga @ SC State,Chattanooga,SC State,Spread (ATS),CHAT -8.5,CHAT,-8.5,+500
skunty4,College Basketball,231-156-3,UC Irvine @ Utah Valley,UC Irvine,Utah Valley,Total (Over),Over 145.5,Over,145.5,+500
skunty4,College Basketball,231-156-3,Kansas City @ Texas Christian,Kansas City,Texas Christian,Total (Over),Over 149.5,Over,149.5,+500
skunty4,College Basketball,231-156-3,Campbell @ Weber St.,Campbell,Weber St.,Total (Over),Over 158.0,Over,158.0,+500
mollydog,College Basketball,312-237-7,Alabama St. @ Air Force,Alabama St.,Air Force,Spread (ATS),AFA -1.5,AFA,-1.5,+500
mollydog,College Basketball,312-237-7,FGCU @ Samford,FGCU,Samford,Total (Under),Under 155.0,Under,155.0,+500
mollydog,College Basketball,312-237-7,William & Mary @ Bowling Green,William & Mary,Bowling Green,Total (Over),Over 166.5,Over,166.5,+500
mollydog,College Basketball,312-237-7,Hofstra @ Temple,Hofstra,Temple,Total (Under),Under 145.5,Under,145.5,+500
mollydog,College Basketball,312-237-7,Youngstown St. @ Toledo,Youngstown St.,Toledo,Total (Over),Over 161.5,Over,161.5,+500
mollydog,College Basketball,312-237-7,Bellarmine @ Notre Dame,Bellarmine,Notre Dame,Total (Under),Under 149.5,Under,149.5,+500
mollydog,College Basketball,312-237-7,Tennessee Tech @ USC Upstate,Tennessee Tech,USC Upstate,Spread (ATS),TNTC +1.5,TNTC,+1.5,+500
mollydog,College Basketball,312-237-7,Arizona @ Connecticut,Arizona,Connecticut,Spread (ATS),CONN -5.5,CONN,-5.5,+500
mollydog,College Basketball,312-237-7,Mount St. Mary's @ Maryland,Mount St. Mary's,Maryland,Total (Over),Over 141.5,Over,141.5,+500
mollydog,College Basketball,312-237-7,Howard @ Stetson,Howard,Stetson,Total (Over),Over 149.5,Over,149.5,+500
mollydog,College Basketball,312-237-7,Bryant @ Virginia Tech,Bryant,Virginia Tech,Total (Over),Over 149.5,Over,149.5,+500
mollydog,College Basketball,312-237-7,Kansas City @ Texas Christian,Kansas City,Texas Christian,Total (Over),Over 149.5,Over,149.5,+500
mollydog,College Basketball,312-237-7,South Florida @ Oklahoma State,South Florida,Oklahoma State,Total (Over),Over 180.5,Over,180.5,+500
mollydog,College Basketball,312-237-7,UC Irvine @ Utah Valley,UC Irvine,Utah Valley,Spread (ATS),UCI +2.5,UCI,+2.5,+500
mollydog,College Basketball,312-237-7,UC Irvine @ Utah Valley,UC Irvine,Utah Valley,Total (Over),Over 145.5,Over,145.5,+500
mollydog,College Basketball,312-237-7,North Dakota @ Creighton,North Dakota,Creighton,Total (Over),Over 157.5,Over,157.5,+500
mollydog,College Basketball,312-237-7,Lipscomb @ Belmont,Lipscomb,Belmont,Total (Over),Over 156.5,Over,156.5,+500
mollydog,College Basketball,312-237-7,Campbell @ Weber St.,Campbell,Weber St.,Total (Over),Over 160.0,Over,160.0,+500
anibalbas,College Basketball,304-241-4,Alabama St. @ Air Force,Alabama St.,Air Force,Total (Over),Over 141.0,Over,141.0,+500
R_MUNDO,College Basketball,703-607-5,Alabama St. @ Air Force,Alabama St.,Air Force,Spread (ATS),ALST +1.5,ALST,+1.5,+500
R_MUNDO,College Basketball,703-607-5,Alabama St. @ Air Force,Alabama St.,Air Force,Total (Under),Under 141.0,Under,141.0,+500
R_MUNDO,College Basketball,703-607-5,Middle TN @ Michigan,Middle TN,Michigan,Spread (ATS),MTU +27.5,MTU,+27.5,+500
R_MUNDO,College Basketball,703-607-5,Hofstra @ Temple,Hofstra,Temple,Spread (ATS),HOF +5.5,HOF,+5.5,+500
R_MUNDO,College Basketball,703-607-5,Hofstra @ Temple,Hofstra,Temple,Total (Over),Over 146.0,Over,146.0,+500
R_MUNDO,College Basketball,703-607-5,Alabama @ Illinois,Alabama,Illinois,Total (Under),Under 181.5,Under,181.5,+500
R_MUNDO,College Basketball,703-607-5,Campbell @ Weber St.,Campbell,Weber St.,Total (Under),Under 157.5,Under,157.5,+500
100towin1,College Basketball,415-350-7,Middle TN @ Michigan,Middle TN,Michigan,Spread (ATS),MICH -28.0,MICH,-28.0,+500
100towin1,College Basketball,415-350-7,Middle TN @ Michigan,Middle TN,Michigan,Total (Over),Over 157.5,Over,157.5,+500
100towin1,College Basketball,415-350-7,Harvard @ Penn St.,Harvard,Penn St.,Total (Over),Over 143.5,Over,143.5,+500
100towin1,College Basketball,415-350-7,William & Mary @ Bowling Green,William & Mary,Bowling Green,Spread (ATS),BGSU -7.0,BGSU,-7.0,+500
100towin1,College Basketball,415-350-7,VMI @ Richmond,VMI,Richmond,Spread (ATS),RICH -12.5,RICH,-12.5,+500
100towin1,College Basketball,415-350-7,VMI @ Richmond,VMI,Richmond,Total (Under),Under 151.5,Under,151.5,+500
100towin1,College Basketball,415-350-7,FGCU @ Samford,FGCU,Samford,Spread (ATS),SAM -2.5,SAM,-2.5,+500
100towin1,College Basketball,415-350-7,FGCU @ Samford,FGCU,Samford,Total (Under),Under 155.0,Under,155.0,+500
100towin1,College Basketball,415-350-7,North Florida @ Wofford,North Florida,Wofford,Spread (ATS),WOF -10.0,WOF,-10.0,+500
100towin1,College Basketball,415-350-7,North Florida @ Wofford,North Florida,Wofford,Total (Under),Under 161.0,Under,161.0,+500
100towin1,College Basketball,415-350-7,Bellarmine @ Notre Dame,Bellarmine,Notre Dame,Spread (ATS),ND -27.5,ND,-27.5,+500
100towin1,College Basketball,415-350-7,Bellarmine @ Notre Dame,Bellarmine,Notre Dame,Total (Over),Over 150.5,Over,150.5,+500
100towin1,College Basketball,415-350-7,UMBC @ GW,UMBC,GW,Spread (ATS),UMBC +23.0,UMBC,+23.0,+500
100towin1,College Basketball,415-350-7,UMBC @ GW,UMBC,GW,Total (Under),Under 164.0,Under,164.0,+500
100towin1,College Basketball,415-350-7,South Alabama @ Jacksonville St.,South Alabama,Jacksonville St.,Total (Under),Under 136.5,Under,136.5,+500
100towin1,College Basketball,415-350-7,Arizona @ Connecticut,Arizona,Connecticut,Total (Over),Over 157.5,Over,157.5,+500
100towin1,College Basketball,415-350-7,Loyola (MD) @ Duquesne,Loyola (MD),Duquesne,Spread (ATS),DUQ -13.0,DUQ,-13.0,+500
100towin1,College Basketball,415-350-7,Loyola (MD) @ Duquesne,Loyola (MD),Duquesne,Total (Over),Over 148.0,Over,148.0,+500
100towin1,College Basketball,415-350-7,Bethune-Cookman @ Ohio,Bethune-Cookman,Ohio,Total (Over),Over 159.5,Over,159.5,+500
100towin1,College Basketball,415-350-7,Bryant @ Virginia Tech,Bryant,Virginia Tech,Spread (ATS),VT -25.5,VT,-25.5,+500
100towin1,College Basketball,415-350-7,Bryant @ Virginia Tech,Bryant,Virginia Tech,Total (Over),Over 148.0,Over,148.0,+500
100towin1,College Basketball,415-350-7,Howard @ Stetson,Howard,Stetson,Spread (ATS),HOW -2.5,HOW,-2.5,+500
100towin1,College Basketball,415-350-7,Howard @ Stetson,Howard,Stetson,Total (Under),Under 150.0,Under,150.0,+500
100towin1,College Basketball,415-350-7,Chattanooga @ SC State,Chattanooga,SC State,Total (Under),Under 158.5,Under,158.5,+500
100towin1,College Basketball,415-350-7,Villanova @ La Salle,Villanova,La Salle,Total (Over),Over 144.0,Over,144.0,+500
100towin1,College Basketball,415-350-7,Youngstown St. @ Toledo,Youngstown St.,Toledo,Spread (ATS),YSU +1.0,YSU,+1.0,+500
100towin1,College Basketball,415-350-7,Youngstown St. @ Toledo,Youngstown St.,Toledo,Total (Under),Under 161.5,Under,161.5,+500
100towin1,College Basketball,415-350-7,Tennessee Tech @ USC Upstate,Tennessee Tech,USC Upstate,Total (Over),Over 149.5,Over,149.5,+500
100towin1,College Basketball,415-350-7,Mount St. Mary's @ Maryland,Mount St. Mary's,Maryland,Total (Over),Over 139.5,Over,139.5,+500
100towin1,College Basketball,415-350-7,Wyoming @ Sam Houston St.,Wyoming,Sam Houston St.,Total (Over),Over 160.0,Over,160.0,+500
100towin1,College Basketball,415-350-7,Maine @ Merrimack,Maine,Merrimack,Total (Over),Over 127.0,Over,127.0,+500
100towin1,College Basketball,415-350-7,Kansas City @ Texas Christian,Kansas City,Texas Christian,Total (Over),Over 149.5,Over,149.5,+500
100towin1,College Basketball,415-350-7,South Florida @ Oklahoma State,South Florida,Oklahoma State,Spread (ATS),USF +4.5,USF,+4.5,+500
100towin1,College Basketball,415-350-7,South Florida @ Oklahoma State,South Florida,Oklahoma State,Total (Over),Over 180.5,Over,180.5,+500
100towin1,College Basketball,415-350-7,UMass Lowell @ Bradley,UMass Lowell,Bradley,Spread (ATS),BRAD -20.0,BRAD,-20.0,+500
100towin1,College Basketball,415-350-7,UC Irvine @ Utah Valley,UC Irvine,Utah Valley,Total (Over),Over 145.5,Over,145.5,+500
100towin1,College Basketball,415-350-7,North Dakota @ Creighton,North Dakota,Creighton,Total (Over),Over 157.5,Over,157.5,+500
100towin1,College Basketball,415-350-7,Lipscomb @ Belmont,Lipscomb,Belmont,Total (Over),Over 156.5,Over,156.5,+500
100towin1,College Basketball,415-350-7,Alabama @ Illinois,Alabama,Illinois,Spread (ATS),ILL -3.5,ILL,-3.5,+500
100towin1,College Basketball,415-350-7,Jackson State @ Auburn,Jackson State,Auburn,Spread (ATS),AUB -30.5,AUB,-30.5,+500
100towin1,College Basketball,415-350-7,Jackson State @ Auburn,Jackson State,Auburn,Total (Under),Under 155.5,Under,155.5,+500
100towin1,College Basketball,415-350-7,Arkansas St. @ Saint Mary's,Arkansas St.,Saint Mary's,Spread (ATS),SMC -19.5,SMC,-19.5,+500
100towin1,College Basketball,415-350-7,Arkansas St. @ Saint Mary's,Arkansas St.,Saint Mary's,Total (Over),Over 146.0,Over,146.0,+500
100towin1,College Basketball,415-350-7,Southern Utah @ Washington St.,Southern Utah,Washington St.,Spread (ATS),WSU -12.5,WSU,-12.5,+500
100towin1,College Basketball,415-350-7,Southern Utah @ Washington St.,Southern Utah,Washington St.,Total (Over),Over 159.0,Over,159.0,+500
MartinK,College Basketball,612-531-5,Alabama St. @ Air Force,Alabama St.,Air Force,Spread (ATS),ALST +3.0,ALST,+3.0,+500
MartinK,College Basketball,612-531-5,Alabama St. @ Air Force,Alabama St.,Air Force,Total (Under),Under 141.0,Under,141.0,+500
MartinK,College Basketball,612-531-5,Middle TN @ Michigan,Middle TN,Michigan,Spread (ATS),MTU +28.0,MTU,+28.0,+500
MartinK,College Basketball,612-531-5,Middle TN @ Michigan,Middle TN,Michigan,Total (Under),Under 157.5,Under,157.5,+500
MartinK,College Basketball,612-531-5,Harvard @ Penn St.,Harvard,Penn St.,Spread (ATS),HARV +12.5,HARV,+12.5,+500
MartinK,College Basketball,612-531-5,Harvard @ Penn St.,Harvard,Penn St.,Total (Under),Under 143.5,Under,143.5,+500
MartinK,College Basketball,612-531-5,VMI @ Richmond,VMI,Richmond,Spread (ATS),VMI +13.5,VMI,+13.5,+500
MartinK,College Basketball,612-531-5,VMI @ Richmond,VMI,Richmond,Total (Under),Under 151.5,Under,151.5,+500
MartinK,College Basketball,612-531-5,William & Mary @ Bowling Green,William & Mary,Bowling Green,Spread (ATS),WM +7.5,WM,+7.5,+500
MartinK,College Basketball,612-531-5,William & Mary @ Bowling Green,William & Mary,Bowling Green,Total (Under),Under 166.5,Under,166.5,+500
MartinK,College Basketball,612-531-5,North Florida @ Wofford,North Florida,Wofford,Spread (ATS),UNF +10.5,UNF,+10.5,+500
MartinK,College Basketball,612-531-5,North Florida @ Wofford,North Florida,Wofford,Total (Under),Under 161.5,Under,161.5,+500
MartinK,College Basketball,612-531-5,FGCU @ Samford,FGCU,Samford,Spread (ATS),FGCU +4.5,FGCU,+4.5,+500
MartinK,College Basketball,612-531-5,FGCU @ Samford,FGCU,Samford,Total (Under),Under 154.5,Under,154.5,+500
MartinK,College Basketball,612-531-5,Bellarmine @ Notre Dame,Bellarmine,Notre Dame,Spread (ATS),BELL +26.0,BELL,+26.0,+500
MartinK,College Basketball,612-531-5,Bellarmine @ Notre Dame,Bellarmine,Notre Dame,Total (Under),Under 149.5,Under,149.5,+500
MartinK,College Basketball,612-531-5,UMBC @ GW,UMBC,GW,Spread (ATS),UMBC +24.5,UMBC,+24.5,+500
MartinK,College Basketball,612-531-5,UMBC @ GW,UMBC,GW,Total (Under),Under 162.5,Under,162.5,+500
MartinK,College Basketball,612-531-5,Youngstown St. @ Toledo,Youngstown St.,Toledo,Spread (ATS),YSU +1.0,YSU,+1.0,+500
MartinK,College Basketball,612-531-5,Youngstown St. @ Toledo,Youngstown St.,Toledo,Total (Under),Under 164.5,Under,164.5,+500
MartinK,College Basketball,612-531-5,Valparaiso @ Cleveland St.,Valparaiso,Cleveland St.,Spread (ATS),VALP +2.5,VALP,+2.5,+500
MartinK,College Basketball,612-531-5,Valparaiso @ Cleveland St.,Valparaiso,Cleveland St.,Total (Under),Under 159.0,Under,159.0,+500
MartinK,College Basketball,612-531-5,Loyola (MD) @ Duquesne,Loyola (MD),Duquesne,Spread (ATS),L-MD +15.0,L-MD,+15.0,+500
MartinK,College Basketball,612-531-5,Loyola (MD) @ Duquesne,Loyola (MD),Duquesne,Total (Under),Under 149.0,Under,149.0,+500
MartinK,College Basketball,612-531-5,Chattanooga @ SC State,Chattanooga,SC State,Spread (ATS),SCST +11.5,SCST,+11.5,+500
MartinK,College Basketball,612-531-5,Chattanooga @ SC State,Chattanooga,SC State,Total (Under),Under 156.5,Under,156.5,+500
MartinK,College Basketball,612-531-5,Hofstra @ Temple,Hofstra,Temple,Spread (ATS),HOF +5.5,HOF,+5.5,+500
MartinK,College Basketball,612-531-5,Hofstra @ Temple,Hofstra,Temple,Total (Under),Under 145.0,Under,145.0,+500
MartinK,College Basketball,612-531-5,Bethune-Cookman @ Ohio,Bethune-Cookman,Ohio,Spread (ATS),COOK +6.5,COOK,+6.5,+500
MartinK,College Basketball,612-531-5,Bethune-Cookman @ Ohio,Bethune-Cookman,Ohio,Total (Under),Under 157.5,Under,157.5,+500
MartinK,College Basketball,612-531-5,Villanova @ La Salle,Villanova,La Salle,Spread (ATS),LAS +11.5,LAS,+11.5,+500
MartinK,College Basketball,612-531-5,Villanova @ La Salle,Villanova,La Salle,Total (Under),Under 144.0,Under,144.0,+500
MartinK,College Basketball,612-531-5,Bryant @ Virginia Tech,Bryant,Virginia Tech,Spread (ATS),BRY +27.0,BRY,+27.0,+500
MartinK,College Basketball,612-531-5,Bryant @ Virginia Tech,Bryant,Virginia Tech,Total (Under),Under 149.5,Under,149.5,+500
MartinK,College Basketball,612-531-5,Tennessee Tech @ USC Upstate,Tennessee Tech,USC Upstate,Spread (ATS),TNTC +1.5,TNTC,+1.5,+500
MartinK,College Basketball,612-531-5,Tennessee Tech @ USC Upstate,Tennessee Tech,USC Upstate,Total (Under),Under 149.5,Under,149.5,+500
MartinK,College Basketball,612-531-5,Mount St. Mary's @ Maryland,Mount St. Mary's,Maryland,Spread (ATS),MSM +19.5,MSM,+19.5,+500
MartinK,College Basketball,612-531-5,Mount St. Mary's @ Maryland,Mount St. Mary's,Maryland,Total (Under),Under 141.5,Under,141.5,+500
MartinK,College Basketball,612-531-5,South Alabama @ Jacksonville St.,South Alabama,Jacksonville St.,Spread (ATS),USA +1.5,USA,+1.5,+500
MartinK,College Basketball,612-531-5,South Alabama @ Jacksonville St.,South Alabama,Jacksonville St.,Total (Under),Under 136.5,Under,136.5,+500
MartinK,College Basketball,612-531-5,Louisiana Tech @ Indiana St.,Louisiana Tech,Indiana St.,Spread (ATS),LT +3.5,LT,+3.5,+500
MartinK,College Basketball,612-531-5,Louisiana Tech @ Indiana St.,Louisiana Tech,Indiana St.,Total (Under),Under 146.0,Under,146.0,+500
MartinK,College Basketball,612-531-5,Howard @ Stetson,Howard,Stetson,Spread (ATS),STET +2.5,STET,+2.5,+500
MartinK,College Basketball,612-531-5,Howard @ Stetson,Howard,Stetson,Total (Under),Under 149.5,Under,149.5,+500
MartinK,College Basketball,612-531-5,Arizona @ Connecticut,Arizona,Connecticut,Spread (ATS),ARIZ +5.5,ARIZ,+5.5,+500
MartinK,College Basketball,612-531-5,Arizona @ Connecticut,Arizona,Connecticut,Total (Under),Under 156.5,Under,156.5,+500
MartinK,College Basketball,612-531-5,Wyoming @ Sam Houston St.,Wyoming,Sam Houston St.,Spread (ATS),WYO +2.5,WYO,+2.5,+500
MartinK,College Basketball,612-531-5,Wyoming @ Sam Houston St.,Wyoming,Sam Houston St.,Total (Under),Under 159.5,Under,159.5,+500
MartinK,College Basketball,612-531-5,UNC Asheville @ Western Carolina,UNC Asheville,Western Carolina,Spread (ATS),UNCA +1.5,UNCA,+1.5,+500
MartinK,College Basketball,612-531-5,UNC Asheville @ Western Carolina,UNC Asheville,Western Carolina,Total (Under),Under 153.5,Under,153.5,+500
MartinK,College Basketball,612-531-5,Maine @ Merrimack,Maine,Merrimack,Spread (ATS),ME +6.5,ME,+6.5,+500
MartinK,College Basketball,612-531-5,Maine @ Merrimack,Maine,Merrimack,Total (Under),Under 128.5,Under,128.5,+500
MartinK,College Basketball,612-531-5,Dayton @ Marquette,Dayton,Marquette,Spread (ATS),DAY +5.0,DAY,+5.0,+500
MartinK,College Basketball,612-531-5,Dayton @ Marquette,Dayton,Marquette,Total (Under),Under 151.0,Under,151.0,+500
MartinK,College Basketball,612-531-5,Kansas City @ Texas Christian,Kansas City,Texas Christian,Spread (ATS),UMKC +23.5,UMKC,+23.5,+500
MartinK,College Basketball,612-531-5,Kansas City @ Texas Christian,Kansas City,Texas Christian,Total (Under),Under 151.0,Under,151.0,+500
MartinK,College Basketball,612-531-5,South Florida @ Oklahoma State,South Florida,Oklahoma State,Spread (ATS),USF +4.5,USF,+4.5,+500
MartinK,College Basketball,612-531-5,South Florida @ Oklahoma State,South Florida,Oklahoma State,Total (Under),Under 180.0,Under,180.0,+500
MartinK,College Basketball,612-531-5,UC Irvine @ Utah Valley,UC Irvine,Utah Valley,Spread (ATS),UCI +1.5,UCI,+1.5,+500
MartinK,College Basketball,612-531-5,UC Irvine @ Utah Valley,UC Irvine,Utah Valley,Total (Under),Under 145.5,Under,145.5,+500
MartinK,College Basketball,612-531-5,North Dakota @ Creighton,North Dakota,Creighton,Spread (ATS),UND +27.5,UND,+27.5,+500
MartinK,College Basketball,612-531-5,North Dakota @ Creighton,North Dakota,Creighton,Total (Under),Under 157.5,Under,157.5,+500
MartinK,College Basketball,612-531-5,UMass Lowell @ Bradley,UMass Lowell,Bradley,Spread (ATS),MASSL +20.0,MASSL,+20.0,+500
MartinK,College Basketball,612-531-5,UMass Lowell @ Bradley,UMass Lowell,Bradley,Total (Under),Under 149.0,Under,149.0,+500
MartinK,College Basketball,612-531-5,Lipscomb @ Belmont,Lipscomb,Belmont,Spread (ATS),LIP +13.5,LIP,+13.5,+500
MartinK,College Basketball,612-531-5,Lipscomb @ Belmont,Lipscomb,Belmont,Total (Under),Under 156.5,Under,156.5,+500
MartinK,College Basketball,612-531-5,Alabama @ Illinois,Alabama,Illinois,Spread (ATS),ALA +3.5,ALA,+3.5,+500
MartinK,College Basketball,612-531-5,Alabama @ Illinois,Alabama,Illinois,Total (Under),Under 178.5,Under,178.5,+500
MartinK,College Basketball,612-531-5,Jackson State @ Auburn,Jackson State,Auburn,Spread (ATS),JKST +29.5,JKST,+29.5,+500
MartinK,College Basketball,612-531-5,Jackson State @ Auburn,Jackson State,Auburn,Total (Under),Under 155.5,Under,155.5,+500
MartinK,College Basketball,612-531-5,Arkansas St. @ Saint Mary's,Arkansas St.,Saint Mary's,Spread (ATS),ARST +19.5,ARST,+19.5,+500
MartinK,College Basketball,612-531-5,Arkansas St. @ Saint Mary's,Arkansas St.,Saint Mary's,Total (Under),Under 146.0,Under,146.0,+500
MartinK,College Basketball,612-531-5,Campbell @ Weber St.,Campbell,Weber St.,Spread (ATS),CAMP +3.5,CAMP,+3.5,+500
MartinK,College Basketball,612-531-5,Campbell @ Weber St.,Campbell,Weber St.,Total (Under),Under 160.0,Under,160.0,+500
MartinK,College Basketball,612-531-5,Southern Utah @ Washington St.,Southern Utah,Washington St.,Spread (ATS),SUU +12.5,SUU,+12.5,+500
MartinK,College Basketball,612-531-5,Southern Utah @ Washington St.,Southern Utah,Washington St.,Total (Under),Under 159.5,Under,159.5,+500
PSL21,College Basketball,574-497-11,Alabama St. @ Air Force,Alabama St.,Air Force,Spread (ATS),AFA -2.5,AFA,-2.5,+500
PSL21,College Basketball,574-497-11,Alabama St. @ Air Force,Alabama St.,Air Force,Total (Under),Under 141.0,Under,141.0,+500
PSL21,College Basketball,574-497-11,Middle TN @ Michigan,Middle TN,Michigan,Spread (ATS),MICH -28.0,MICH,-28.0,+500
PSL21,College Basketball,574-497-11,Middle TN @ Michigan,Middle TN,Michigan,Total (Over),Over 157.5,Over,157.5,+500
PSL21,College Basketball,574-497-11,Harvard @ Penn St.,Harvard,Penn St.,Spread (ATS),HARV +12.5,HARV,+12.5,+500
PSL21,College Basketball,574-497-11,Harvard @ Penn St.,Harvard,Penn St.,Total (Under),Under 143.5,Under,143.5,+500
PSL21,College Basketball,574-497-11,Loyola (MD) @ Duquesne,Loyola (MD),Duquesne,Spread (ATS),DUQ -14.0,DUQ,-14.0,+500
PSL21,College Basketball,574-497-11,Loyola (MD) @ Duquesne,Loyola (MD),Duquesne,Total (Over),Over 148.0,Over,148.0,+500
PSL21,College Basketball,574-497-11,VMI @ Richmond,VMI,Richmond,Spread (ATS),RICH -13.5,RICH,-13.5,+500
PSL21,College Basketball,574-497-11,VMI @ Richmond,VMI,Richmond,Total (Under),Under 151.5,Under,151.5,+500
PSL21,College Basketball,574-497-11,William & Mary @ Bowling Green,William & Mary,Bowling Green,Spread (ATS),BGSU -7.0,BGSU,-7.0,+500
PSL21,College Basketball,574-497-11,William & Mary @ Bowling Green,William & Mary,Bowling Green,Total (Under),Under 166.5,Under,166.5,+500
PSL21,College Basketball,574-497-11,North Florida @ Wofford,North Florida,Wofford,Spread (ATS),WOF -10.5,WOF,-10.5,+500
PSL21,College Basketball,574-497-11,North Florida @ Wofford,North Florida,Wofford,Total (Under),Under 161.0,Under,161.0,+500
PSL21,College Basketball,574-497-11,FGCU @ Samford,FGCU,Samford,Spread (ATS),SAM -4.5,SAM,-4.5,+500
PSL21,College Basketball,574-497-11,FGCU @ Samford,FGCU,Samford,Total (Under),Under 154.5,Under,154.5,+500
PSL21,College Basketball,574-497-11,Bellarmine @ Notre Dame,Bellarmine,Notre Dame,Spread (ATS),BELL +26.0,BELL,+26.0,+500
PSL21,College Basketball,574-497-11,Bellarmine @ Notre Dame,Bellarmine,Notre Dame,Total (Over),Over 149.5,Over,149.5,+500
PSL21,College Basketball,574-497-11,UMBC @ GW,UMBC,GW,Spread (ATS),UMBC +24.5,UMBC,+24.5,+500
PSL21,College Basketball,574-497-11,UMBC @ GW,UMBC,GW,Total (Under),Under 162.5,Under,162.5,+500
PSL21,College Basketball,574-497-11,Youngstown St. @ Toledo,Youngstown St.,Toledo,Spread (ATS),TOL -1.0,TOL,-1.0,+500
PSL21,College Basketball,574-497-11,Youngstown St. @ Toledo,Youngstown St.,Toledo,Total (Under),Under 161.5,Under,161.5,+500
